station,valid,time,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,feel
0CO,1/21/24,4:55:00 PM,-4,-7.6,84.04,310,43,0,30.01,0.5,50,VV ,M,M,M,500,M,M,-36.74
0CO,1/21/24,5:55:00 PM,-7.6,-13,76.59,310,31,0,30.08,7,45,CLR,M,M,M,M,M,M,-38.14
0CO,1/21/24,6:55:00 PM,1.4,-2.2,84.43,300,35,0,30.08,4,50,CLR,M,M,M,M,M,M,-26.95
0CO,1/21/24,7:55:00 PM,5,1.4,84.68,300,38,0,30.03,10,48,SCT,SCT,BKN,M,7500,9000,12000,-22.73
0CO,1/22/24,8:55:00 PM,5,-4,65.62,300,35,0,30,3,52,SCT,M,M,M,12000,M,M,-21.93
0CO,1/22/24,9:55:00 PM,6.8,-9.4,46.52,310,20,0,30.04,7,42,CLR,M,M,M,M,M,M,-14.33
0CO,1/22/24,10:55:00 PM,8.6,-13,35.87,290,30,0,30.01,10,42,SCT,SCT,M,M,6500,11000,M,-15.49
0CO,1/22/24,11:55:00 PM,5,-14.8,38.58,280,29,0,29.98,10,40,OVC,M,M,M,6500,M,M,-20.13
0CO,1/22/24,12:55:00 AM,5,-14.8,38.58,280,24,0,29.96,10,46,BKN,OVC,M,M,6500,7500,M,-18.37
0CO,1/22/24,1:55:00 AM,3.2,-13,45.89,290,34,0,29.93,7,53,OVC,M,M,M,4800,M,M,-24.15
0CO,1/22/24,2:55:00 AM,3.2,-13,45.89,300,30,0,29.93,7,38,BKN,OVC,M,M,3800,4400,M,-22.92
0CO,1/22/24,3:55:00 AM,1.4,-9.4,59.64,290,44,0,29.86,3,52,OVC,M,M,M,3500,M,M,-29.32
0CO,1/22/24,4:55:00 AM,1.4,-7.6,65.13,M,M,0,29.84,1.5,M,OVC,M,M,M,3100,M,M,M
0CO,1/22/24,5:55:00 AM,-0.4,-7.6,70.85,310,44,0,29.84,0.75,M,OVC,M,M,M,2500,M,M,-31.88
0CO,1/22/24,6:55:00 AM,-0.4,-7.6,70.85,M,M,0,29.85,1.5,M,OVC,M,M,M,2300,M,M,M
0CO,1/22/24,7:55:00 AM,-2.2,-7.6,77.14,300,41,0,29.83,1.75,51,OVC,M,M,M,2300,M,M,-33.67
0CO,1/22/24,8:55:00 AM,-4,-7.6,84.04,300,45,0,29.8,2,57,OVC,M,M,M,1900,M,M,-37.25
0CO,1/22/24,9:55:00 AM,-4,-7.6,84.04,320,43,0,29.79,0.75,M,BKN,OVC,M,M,1000,1500,M,-36.74
0CO,1/22/24,10:55:00 AM,-5.8,-9.4,83.91,320,31,0,29.83,0.5,43,BKN,OVC,M,M,600,1200,M,-35.66
0CO,1/22/24,11:55:00 AM,-5.8,-9.4,83.91,M,M,0,29.8,0.5,M,OVC,M,M,M,600,M,M,M
0CO,1/22/24,12:55:00 PM,-5.8,-9.4,83.91,M,M,0,29.79,0.25,M,OVC,M,M,M,400,M,M,M
0CO,1/22/24,1:55:00 PM,-5.8,-11.2,76.77,320,31,0,29.84,0.25,47,OVC,M,M,M,400,M,M,-35.66
0CO,1/22/24,2:55:00 PM,-7.6,-13,76.59,M,M,0,29.82,0.25,M,OVC,M,M,M,400,M,M,M
0CO,1/22/24,3:55:00 PM,-7.6,-13,76.59,330,35,0,29.85,0.25,M,OVC,M,M,M,400,M,M,-39.5
0CO,1/22/24,4:55:00 PM,-7.6,-13,76.59,310,33,0,29.9,0.25,44,OVC,M,M,M,600,M,M,-38.84
0CO,1/22/24,5:55:00 PM,-7.6,-13,76.59,320,33,0,29.91,0.25,M,OVC,M,M,M,400,M,M,-38.84
0CO,1/22/24,6:55:00 PM,-7.6,-13,76.59,310,32,0,29.91,0.5,39,OVC,M,M,M,1000,M,M,-38.49
0CO,1/22/24,7:55:00 PM,-7.6,-13,76.59,330,27,0,29.92,0.25,35,OVC,M,M,M,900,M,M,-36.63
0CO,1/23/24,8:55:00 PM,-9.4,-14.8,76.4,320,27,0,29.94,0.25,38,OVC,M,M,M,400,M,M,-39.08
0CO,1/23/24,9:55:00 PM,-7.6,-13,76.59,330,20,0,29.95,0.25,33,OVC,M,M,M,400,M,M,-33.46
0CO,1/23/24,10:55:00 PM,-7.6,-14.8,69.96,320,26,0,29.96,0.25,36,OVC,M,M,M,600,M,M,-36.22
0CO,1/23/24,11:55:00 PM,-9.4,-14.8,76.4,320,28,0,29.98,0.25,36,OVC,M,M,M,400,M,M,-39.48
0CO,1/23/24,12:55:00 AM,-11.2,-16.6,76.21,320,29,0,29.99,0.75,38,BKN,OVC,M,M,500,900,M,-42.34
0CO,1/23/24,1:55:00 AM,-11.2,-16.6,76.21,330,33,0,29.97,0.75,43,OVC,M,M,M,300,M,M,-43.83
0CO,1/23/24,2:55:00 AM,-13,-16.6,83.37,340,35,0,29.97,1,42,OVC,M,M,M,600,M,M,-47.03
0CO,1/23/24,3:55:00 AM,-11.2,-16.6,76.21,330,16,0,30.01,7,33,BKN,M,M,M,2400,M,M,-35.89
0CO,1/23/24,4:55:00 AM,-11.2,-16.6,76.21,340,20,0,30.02,2,32,OVC,M,M,M,2200,M,M,-38.24
0CO,1/23/24,5:55:00 AM,-9.4,-14.8,76.4,330,14,0,30.04,7,21,BKN,OVC,M,M,2800,3200,M,-32.2
0CO,1/23/24,6:55:00 AM,-11.2,-16.6,76.21,350,15,0,30.05,0.75,21,OVC,M,M,M,200,M,M,-35.22
0CO,1/23/24,7:55:00 AM,-11.2,-16.6,76.21,330,12,0,30.06,2,24,OVC,M,M,M,500,M,M,-32.98
0CO,1/23/24,8:55:00 AM,-11.2,-16.6,76.21,350,15,0,30.05,1,22,BKN,OVC,M,M,300,800,M,-35.22
0CO,1/23/24,9:55:00 AM,-11.2,-16.6,76.21,340,15,0,30.05,1.25,18,OVC,M,M,M,300,M,M,-35.22
0CO,1/23/24,10:55:00 AM,-11.2,-16.6,76.21,330,16,0,30.03,0.25,29,OVC,M,M,M,100,M,M,-35.89
0CO,1/23/24,11:55:00 AM,-11.2,-16.6,76.21,350,12,0,30.06,0.5,24,OVC,M,M,M,300,M,M,-32.98
0CO,1/23/24,12:55:00 PM,-11.2,-16.6,76.21,340,16,0,30.06,0.5,31,OVC,M,M,M,100,M,M,-35.89
0CO,1/23/24,1:55:00 PM,-11.2,-16.6,76.21,340,20,0,30.08,0.5,32,OVC,M,M,M,200,M,M,-38.24
0CO,1/23/24,2:55:00 PM,-11.2,-16.6,76.21,330,24,0,30.08,0.5,33,BKN,BKN,OVC,M,300,700,1200,-40.22
0CO,1/23/24,3:55:00 PM,-11.2,-16.6,76.21,330,23,0,30.1,0.5,31,BKN,BKN,OVC,M,300,800,1300,-39.75
0CO,1/23/24,4:55:00 PM,-9.4,-14.8,76.4,350,15,0,30.12,0.5,27,OVC,M,M,M,300,M,M,-32.89
0CO,1/23/24,5:55:00 PM,-9.4,-14.8,76.4,340,21,0,30.13,0.5,32,BKN,OVC,M,M,300,700,M,-36.36
0CO,1/23/24,6:55:00 PM,-7.6,-13,76.59,350,17,0,30.11,0.25,32,OVC,M,M,M,100,M,M,-31.8
0CO,1/23/24,7:55:00 PM,-7.6,-13,76.59,360,11,0,30.1,0.25,27,OVC,M,M,M,100,M,M,-27.58
0CO,1/24/24,8:55:00 PM,-7.6,-13,76.59,360,12,0,30.09,0.25,32,OVC,M,M,M,100,M,M,-28.4
0CO,1/24/24,9:55:00 PM,-7.6,-13,76.59,30,12,0,30.1,0.5,33,BKN,OVC,M,M,100,700,M,-28.4
0CO,1/24/24,10:55:00 PM,-7.6,-13,76.59,340,22,0,30.11,0.25,31,OVC,M,M,M,100,M,M,-34.45
0CO,1/24/24,11:55:00 PM,-7.6,-13,76.59,340,18,0,30.11,0.25,30,OVC,M,M,M,100,M,M,-32.38
0CO,1/24/24,12:55:00 AM,-9.4,-14.8,76.4,340,20,0,30.1,0.25,31,OVC,M,M,M,100,M,M,-35.85
0CO,1/24/24,1:55:00 AM,-7.6,-13,76.59,360,15,0,30.09,0.5,29,BKN,M,M,M,100,M,M,-30.56
0CO,1/24/24,2:55:00 AM,-7.6,-13,76.59,320,30,0,30.07,10,38,CLR,M,M,M,M,M,M,-37.78
0CO,1/24/24,3:55:00 AM,-5.8,-9.4,83.91,320,35,0,30.06,4,45,CLR,M,M,M,M,M,M,-36.99
0CO,1/24/24,4:55:00 AM,-4,-7.6,84.04,310,40,0,30.04,7,48,OVC,M,M,M,1500,M,M,-35.94
0CO,1/24/24,5:55:00 AM,-4,-7.6,84.04,310,40,0,30.01,10,47,OVC,M,M,M,1300,M,M,-35.94
0CO,1/24/24,6:55:00 AM,-2.2,-5.8,84.17,310,42,0,30,2,54,OVC,M,M,M,1600,M,M,-33.93
0CO,1/24/24,7:55:00 AM,1.4,-2.2,84.43,310,45,0,29.98,1.75,61,VV ,M,M,M,700,M,M,-29.55
0CO,1/24/24,8:55:00 AM,3.2,-0.4,84.56,310,37,0,30.01,10,50,BKN,M,M,M,800,M,M,-24.99
0CO,1/24/24,9:55:00 AM,5,1.4,84.68,310,37,0,30.02,10,47,OVC,M,M,M,800,M,M,-22.47
0CO,1/24/24,10:55:00 AM,6.8,3.2,84.8,300,34,0,30.01,10,42,OVC,M,M,M,800,M,M,-19.14
0CO,1/24/24,11:55:00 AM,8.6,5,84.93,300,38,0,29.97,1.75,59,OVC,M,M,M,800,M,M,-17.67
0CO,1/24/24,12:55:00 PM,8.6,5,84.93,300,43,0,29.95,7,56,SCT,M,M,M,1000,M,M,-18.85
0CO,1/24/24,1:55:00 PM,6.8,3.2,84.8,300,34,0,30,10,49,CLR,M,M,M,M,M,M,-19.14
0CO,1/24/24,2:55:00 PM,8.6,3.2,78.18,290,31,0,29.97,10,41,SCT,SCT,BKN,M,1700,5000,6000,-15.79
0CO,1/24/24,3:55:00 PM,10.4,8.6,92.25,300,32,0,29.95,10,42,CLR,M,M,M,M,M,M,-13.59
0CO,1/24/24,4:55:00 PM,12.2,8.6,85.17,300,24,0,29.96,10,37,SCT,SCT,BKN,M,4700,5000,9000,-8.65
0CO,1/24/24,5:55:00 PM,15.8,8.6,72.73,280,27,0,29.96,10,40,BKN,BKN,M,M,9000,12000,M,-4.74
0CO,1/24/24,6:55:00 PM,14,8.6,78.68,300,22,0,29.94,2,34,BKN,OVC,M,M,1600,2100,M,-5.52
0CO,1/25/24,7:55:00 PM,14,10.4,85.28,M,M,0,29.9,0.25,M,OVC,M,M,M,600,M,M,M
0CO,1/25/24,8:55:00 PM,14,10.4,85.28,280,23,0,29.87,0.5,44,BKN,BKN,OVC,M,600,1000,1400,-5.88
0CO,1/25/24,9:55:00 PM,12.2,10.4,92.32,280,25,0,29.86,0.25,34,OVC,M,M,M,500,M,M,-8.99
0CO,1/25/24,10:55:00 PM,12.2,10.4,92.32,290,20,0,29.87,1,29,OVC,M,M,M,500,M,M,-7.16
0CO,1/25/24,11:55:00 PM,10.4,6.8,85.05,300,15,0,29.88,0.25,25,OVC,M,M,M,300,M,M,-7.22
0CO,1/25/24,12:55:00 AM,10.4,6.8,85.05,290,18,0,29.89,0.75,26,OVC,M,M,M,500,M,M,-8.69
0CO,1/25/24,1:55:00 AM,8.6,5,84.93,280,18,0,29.89,1.25,24,SCT,OVC,M,M,300,700,M,-11.05
0CO,1/25/24,2:55:00 AM,8.6,5,84.93,280,19,0,29.88,1.25,28,SCT,OVC,M,M,200,1000,M,-11.51
0CO,1/25/24,3:55:00 AM,8.6,3.2,78.18,280,19,0,29.88,1.5,27,SCT,BKN,OVC,M,200,600,900,-11.51
0CO,1/25/24,4:55:00 AM,6.8,3.2,84.8,300,15,0,29.88,2.5,29,SCT,BKN,OVC,M,700,1400,2800,-11.89
0CO,1/25/24,5:55:00 AM,6.8,3.2,84.8,280,17,0,29.88,5,23,SCT,BKN,OVC,M,1300,3000,3900,-12.94
0CO,1/25/24,6:55:00 AM,6.8,3.2,84.8,280,13,0,29.87,7,20,SCT,BKN,OVC,M,1600,4700,6500,-10.72
0CO,1/25/24,7:55:00 AM,8.6,3.2,78.18,260,16,0,29.86,2,21,SCT,BKN,OVC,M,400,1500,2000,-10.08
0CO,1/25/24,8:55:00 AM,8.6,5,84.93,260,16,0,29.86,1.25,26,OVC,M,M,M,900,M,M,-10.08
0CO,1/25/24,9:55:00 AM,8.6,5,84.93,240,14,0,29.87,3,M,BKN,OVC,M,M,1300,1800,M,-9
0CO,1/25/24,10:55:00 AM,8.6,5,84.93,230,15,0,29.86,1.5,M,OVC,M,M,M,900,M,M,-9.56
0CO,1/25/24,11:55:00 AM,8.6,6.8,92.19,230,15,0,29.85,2,M,OVC,M,M,M,1000,M,M,-9.56
0CO,1/25/24,12:55:00 PM,8.6,5,84.93,210,10,0,29.84,2.5,M,OVC,M,M,M,1300,M,M,-6.38
0CO,1/25/24,1:55:00 PM,5,1.4,84.68,200,10,0,29.84,0.75,M,OVC,M,M,M,600,M,M,-10.89
0CO,1/25/24,2:55:00 PM,1.4,-4,77.49,160,12,0,29.85,0.75,M,OVC,M,M,M,600,M,M,-16.94
0CO,1/25/24,3:55:00 PM,8.6,5,84.93,210,10,0,29.86,1,19,OVC,M,M,M,800,M,M,-6.38
0CO,1/25/24,4:55:00 PM,6.8,3.2,84.8,200,11,0,29.86,10,19,SCT,SCT,BKN,M,2700,3800,4300,-9.38
0CO,1/25/24,5:55:00 PM,3.2,-0.4,84.56,180,14,0,29.87,1.25,17,BKN,OVC,M,M,3300,3800,M,-15.96
0CO,1/25/24,6:55:00 PM,3.2,-0.4,84.56,180,12,0,29.85,1.5,18,BKN,OVC,M,M,3300,3900,M,-14.65
0CO,1/26/24,7:55:00 PM,10.4,6.8,85.05,210,10,0,29.84,2,22,BKN,OVC,M,M,1400,2200,M,-4.12
0CO,1/26/24,8:55:00 PM,6.8,3.2,84.8,230,10,0,29.84,1.75,M,OVC,M,M,M,1200,M,M,-8.63
0CO,1/26/24,9:55:00 PM,8.6,5,84.93,240,12,0,29.86,7,17,SCT,SCT,OVC,M,900,1400,3300,-7.78
0CO,1/26/24,10:55:00 PM,8.6,3.2,78.18,240,13,0,29.86,4,20,SCT,BKN,OVC,M,1600,2100,2800,-8.41
0CO,1/26/24,11:55:00 PM,8.6,6.8,92.19,280,10,0,29.88,0.75,16,OVC,M,M,M,700,M,M,-6.38
0CO,1/26/24,12:55:00 AM,10.4,6.8,85.05,260,14,0,29.9,1.75,21,OVC,M,M,M,900,M,M,-6.68
0CO,1/26/24,1:55:00 AM,8.6,5,84.93,260,18,0,29.92,1.25,23,OVC,M,M,M,700,M,M,-11.05
0CO,1/26/24,2:55:00 AM,8.6,5,84.93,250,12,0,29.92,3,23,SCT,BKN,OVC,M,700,1800,2300,-7.78
0CO,1/26/24,3:55:00 AM,8.6,5,84.93,270,12,0,29.93,4,24,SCT,BKN,OVC,M,1100,1700,3100,-7.78
0CO,1/26/24,4:55:00 AM,8.6,5,84.93,270,16,0,29.93,10,25,SCT,BKN,OVC,M,1400,7000,8000,-10.08
0CO,1/26/24,5:55:00 AM,8.6,5,84.93,270,11,0,29.94,7,24,BKN,OVC,M,M,900,1600,M,-7.1
0CO,1/26/24,6:55:00 AM,8.6,5,84.93,290,17,0,29.93,3,24,SCT,BKN,OVC,M,700,1100,2500,-10.58
0CO,1/26/24,7:55:00 AM,8.6,5,84.93,300,16,0,29.93,2.5,25,SCT,BKN,OVC,M,200,3800,5500,-10.08
0CO,1/26/24,8:55:00 AM,8.6,5,84.93,280,24,0,29.92,4,35,SCT,BKN,OVC,M,2800,3500,6000,-13.51
0CO,1/26/24,9:55:00 AM,8.6,5,84.93,270,29,0,29.92,3,39,SCT,SCT,OVC,M,3300,4400,5500,-15.19
0CO,1/26/24,10:55:00 AM,8.6,5,84.93,270,31,0,29.91,2,49,SCT,BKN,OVC,M,1700,6000,9000,-15.79
0CO,1/26/24,11:55:00 AM,8.6,5,84.93,280,26,0,29.92,2,43,SCT,BKN,M,M,900,1700,M,-14.21
0CO,1/26/24,12:55:00 PM,6.8,3.2,84.8,280,27,0,29.91,4,42,CLR,M,M,M,M,M,M,-17
0CO,1/26/24,1:55:00 PM,6.8,3.2,84.8,280,31,0,29.93,2.5,44,M,M,M,M,M,M,M,-18.27
0CO,1/26/24,2:55:00 PM,8.6,5,84.93,280,28,0,29.94,2.5,42,M,M,M,M,M,M,M,-14.87
0CO,1/26/24,3:55:00 PM,6.8,3.2,84.8,320,19,0,29.98,0.25,27,OVC,M,M,M,100,M,M,-13.89
0CO,1/26/24,4:55:00 PM,8.6,5,84.93,320,18,0,30.01,0.25,28,OVC,M,M,M,100,M,M,-11.05
0CO,1/26/24,5:55:00 PM,10.4,5,78.35,330,19,0,30.03,0.25,26,OVC,M,M,M,100,M,M,-9.13
0CO,1/26/24,6:55:00 PM,10.4,6.8,85.05,310,23,0,30.02,0.25,31,OVC,M,M,M,100,M,M,-10.72
0CO,1/27/24,7:55:00 PM,10.4,6.8,85.05,310,21,0,30.02,1,27,BKN,OVC,M,M,800,1400,M,-9.96
0CO,1/27/24,8:55:00 PM,10.4,6.8,85.05,320,20,0,30.03,2,28,BKN,OVC,M,M,1500,2100,M,-9.55
0CO,1/27/24,9:55:00 PM,12.2,5,72.33,330,22,0,30.05,5,29,BKN,OVC,M,M,1900,2500,M,-7.93
0CO,1/27/24,10:55:00 PM,10.4,8.6,92.25,310,17,0,30.07,0.25,24,OVC,M,M,M,100,M,M,-8.22
0CO,1/27/24,11:55:00 PM,8.6,5,84.93,290,21,0,30.07,10,26,SCT,M,M,M,100,M,M,-12.36
0CO,1/27/24,12:55:00 AM,8.6,3.2,78.18,310,17,0,30.09,10,22,CLR,M,M,M,M,M,M,-10.58
0CO,1/27/24,1:55:00 AM,6.8,1.4,78.01,300,18,0,30.09,10,M,CLR,M,M,M,M,M,M,-13.42
0CO,1/27/24,2:55:00 AM,6.8,-0.4,71.71,290,15,0,30.1,10,M,CLR,M,M,M,M,M,M,-11.89
0CO,1/27/24,3:55:00 AM,6.8,-0.4,71.71,310,15,0,30.11,10,25,CLR,M,M,M,M,M,M,-11.89
0CO,1/27/24,4:55:00 AM,5,1.4,84.68,330,11,0,30.12,10,20,SCT,SCT,M,M,100,500,M,-11.65
0CO,1/27/24,5:55:00 AM,5,-0.4,77.84,320,16,0,30.13,10,22,CLR,M,M,M,M,M,M,-14.77
0CO,1/27/24,6:55:00 AM,3.2,1.4,91.99,340,15,0,30.14,10,20,CLR,M,M,M,M,M,M,-16.56
0CO,1/27/24,7:55:00 AM,5,-0.4,77.84,330,21,0,30.12,10,25,CLR,M,M,M,M,M,M,-17.16
0CO,1/27/24,8:55:00 AM,5,-0.4,77.84,330,17,0,30.13,10,24,CLR,M,M,M,M,M,M,-15.3
0CO,1/27/24,9:55:00 AM,5,-2.2,71.5,330,17,0,30.13,10,21,CLR,M,M,M,M,M,M,-15.3
0CO,1/27/24,10:55:00 AM,6.8,-4,60.45,320,18,0,30.12,10,M,CLR,M,M,M,M,M,M,-13.42
0CO,1/27/24,11:55:00 AM,8.6,-4,55.73,330,15,0,30.12,10,21,CLR,M,M,M,M,M,M,-9.56
0CO,1/27/24,12:55:00 PM,6.8,-4,60.45,330,18,0,30.12,10,21,CLR,M,M,M,M,M,M,-13.42
0CO,1/27/24,1:55:00 PM,8.6,-4,55.73,340,18,0,30.13,10,23,CLR,M,M,M,M,M,M,-11.05
0CO,1/27/24,2:55:00 PM,8.6,-4,55.73,330,17,0,30.14,10,M,CLR,M,M,M,M,M,M,-10.58
0CO,1/27/24,3:55:00 PM,8.6,-4,55.73,350,14,0,30.15,10,19,CLR,M,M,M,M,M,M,-9
0CO,1/27/24,4:55:00 PM,10.4,-4,51.41,360,9,0,30.17,10,15,CLR,M,M,M,M,M,M,-3.34
0CO,1/27/24,5:55:00 PM,12.2,-2.2,51.71,360,10,0,30.17,10,14,CLR,M,M,M,M,M,M,-1.86
0CO,1/27/24,6:55:00 PM,14,-0.4,52.01,330,8,0,30.15,10,15,CLR,M,M,M,M,M,M,1.94
0CO,1/28/24,7:55:00 PM,15.8,-5.8,37.17,320,10,0,30.13,10,M,CLR,M,M,M,M,M,M,2.65
0CO,1/28/24,8:55:00 PM,15.8,1.4,52.31,330,9,0,30.11,10,M,CLR,M,M,M,M,M,M,3.37
0CO,1/28/24,9:55:00 PM,17.6,1.4,48.39,10,6,0,30.11,10,M,CLR,M,M,M,M,M,M,8.19
0CO,1/28/24,10:55:00 PM,17.6,-4,37.5,160,10,0,30.11,10,14,CLR,M,M,M,M,M,M,4.91
0CO,1/28/24,11:55:00 PM,14,-7.6,36.85,110,5,0,30.11,10,M,CLR,M,M,M,M,M,M,5.02
0CO,1/28/24,12:55:00 AM,12.2,-11.2,33.42,130,11,0,30.11,10,19,CLR,M,M,M,M,M,M,-2.56
0CO,1/28/24,1:55:00 AM,12.2,-13,30.55,120,20,0,30.11,10,M,CLR,M,M,M,M,M,M,-7.16
0CO,1/28/24,2:55:00 AM,10.4,-2.2,56.02,120,16,0,30.12,10,23,CLR,M,M,M,M,M,M,-7.74
0CO,1/28/24,3:55:00 AM,10.4,-4,51.41,140,15,0,30.13,10,M,CLR,M,M,M,M,M,M,-7.22
0CO,1/28/24,4:55:00 AM,12.2,-9.4,36.53,170,14,0,30.14,10,M,CLR,M,M,M,M,M,M,-4.36
0CO,1/28/24,5:55:00 AM,14,-11.2,30.87,170,14,0,30.14,10,M,CLR,M,M,M,M,M,M,-2.04
0CO,1/28/24,6:55:00 AM,14,-9.4,33.74,200,13,0,30.14,10,20,CLR,M,M,M,M,M,M,-1.49
0CO,1/28/24,7:55:00 AM,14,-7.6,36.85,220,6,0,30.13,10,M,CLR,M,M,M,M,M,M,3.85
0CO,1/28/24,8:55:00 AM,12.2,-5.8,43.53,250,15,0,30.11,10,M,CLR,M,M,M,M,M,M,-4.89
0CO,1/28/24,9:55:00 AM,12.2,-5.8,43.53,250,17,0,30.11,10,M,CLR,M,M,M,M,M,M,-5.86
0CO,1/28/24,10:55:00 AM,12.2,-5.8,43.53,280,9,0,30.1,10,15,CLR,M,M,M,M,M,M,-1.11
0CO,1/28/24,11:55:00 AM,12.2,-4,47.46,270,12,0,30.08,10,23,CLR,M,M,M,M,M,M,-3.2
0CO,1/28/24,12:55:00 PM,14,-5.8,40.21,250,15,0,30.08,10,21,CLR,M,M,M,M,M,M,-2.56
0CO,1/28/24,1:55:00 PM,14,-5.8,40.21,250,14,0,30.09,10,18,CLR,M,M,M,M,M,M,-2.04
0CO,1/28/24,2:55:00 PM,14,-4,43.85,250,17,0,30.09,10,M,CLR,M,M,M,M,M,M,-3.51
0CO,1/28/24,3:55:00 PM,17.6,-9.4,28.86,270,8,0,30.11,10,M,CLR,M,M,M,M,M,M,6.37
0CO,1/28/24,4:55:00 PM,17.6,-7.6,31.51,180,7,0,30.13,10,15,CLR,M,M,M,M,M,M,7.23
0CO,1/28/24,5:55:00 PM,19.4,-7.6,29.17,160,12,0,30.13,10,17,CLR,M,M,M,M,M,M,5.97
0CO,1/28/24,6:55:00 PM,21.2,-7.6,27.02,140,9,0,30.11,10,14,CLR,M,M,M,M,M,M,10.08
0CO,1/29/24,7:55:00 PM,19.4,17.6,92.57,340,19,0,30.49,M,25,BKN,M,M,M,100,M,M,2.77
0CO,1/29/24,8:55:00 PM,19.4,19.4,100,330,16,0,30.5,M,26,M,M,M,M,M,M,M,4
0CO,1/29/24,9:55:00 PM,21.2,19.4,92.63,330,16,0.01,30.5,M,23,M,M,M,M,M,M,M,6.34
0CO,1/29/24,10:55:00 PM,21.2,19.4,92.63,340,17,0,30.52,M,23,M,M,M,M,M,M,M,5.93
0CO,1/29/24,11:55:00 PM,19.4,17.6,92.57,340,13,0.05,30.53,M,25,M,M,M,M,M,M,M,5.43
0CO,1/29/24,12:55:00 AM,17.6,14,85.51,350,10,0.01,30.54,M,20,M,M,M,M,M,M,M,4.91
0CO,1/29/24,1:55:00 AM,17.6,14,85.51,350,7,0,30.53,M,20,M,M,M,M,M,M,M,7.23
0CO,1/29/24,2:55:00 AM,17.6,14,85.51,330,10,0,30.52,M,17,M,M,M,M,M,M,M,4.91
0CO,1/29/24,3:55:00 AM,17.6,14,85.51,330,19,0,30.51,M,M,M,M,M,M,M,M,M,0.39
0CO,1/29/24,4:55:00 AM,17.6,14,85.51,340,22,0,30.51,M,27,M,M,M,M,M,M,M,-0.7
0CO,1/29/24,5:55:00 AM,17.6,14,85.51,360,9,0,30.52,M,25,M,M,M,M,M,M,M,5.61
0CO,1/29/24,6:54:00 AM,17.6,15.8,92.5,350,14,0,30.52,M,23,M,M,M,M,M,M,M,2.6
0CO,1/29/24,7:54:00 AM,17.6,15.8,92.5,350,14,0.01,30.5,M,25,M,M,M,M,M,M,M,2.6
0CO,1/29/24,8:54:00 AM,17.6,15.8,92.5,360,7,0,30.51,M,22,OVC,M,M,M,100,M,M,7.23
0CO,1/29/24,9:54:00 AM,17.6,15.8,92.5,360,8,0,30.5,M,24,OVC,M,M,M,100,M,M,6.37
0CO,1/29/24,10:55:00 AM,17.6,15.8,92.5,350,15,0,30.49,M,25,OVC,M,M,M,100,M,M,2.11
0CO,1/29/24,11:54:00 AM,17.6,14,85.51,M,M,0,30.49,M,M,OVC,M,M,M,100,M,M,M
0CO,1/29/24,12:55:00 PM,17.6,14,85.51,M,M,0,30.49,M,M,OVC,M,M,M,100,M,M,M
0CO,1/29/24,1:55:00 PM,17.6,15.8,92.5,340,12,0,30.5,M,22,OVC,M,M,M,100,M,M,3.67
0CO,1/29/24,2:55:00 PM,19.4,17.6,92.57,340,14,0,30.49,M,21,OVC,M,M,M,300,M,M,4.92
0CO,1/29/24,3:55:00 PM,19.4,17.6,92.57,350,9,0,30.51,M,24,OVC,M,M,M,100,M,M,7.85
0CO,1/29/24,4:55:00 PM,19.4,17.6,92.57,360,12,0.01,30.51,M,22,OVC,M,M,M,100,M,M,5.97
0CO,1/29/24,5:55:00 PM,19.4,19.4,100,340,18,0,30.52,M,24,OVC,M,M,M,100,M,M,3.16
0CO,1/29/24,6:55:00 PM,19.4,17.6,92.57,350,11,0,30.49,M,22,OVC,M,M,M,100,M,M,6.54
0CO,1/30/24,7:55:00 PM,21.2,19.4,92.63,330,8,0,30.47,M,21,OVC,M,M,M,100,M,M,10.81
0CO,1/30/24,8:55:00 PM,21.2,19.4,92.63,350,10,0.03,30.47,M,18,OVC,M,M,M,100,M,M,9.42
0CO,1/30/24,9:55:00 PM,21.2,19.4,92.63,330,9,0,30.47,M,14,M,M,M,M,M,M,M,10.08
0CO,1/30/24,10:55:00 PM,23,21.2,92.69,290,5,0.01,30.47,M,M,M,M,M,M,M,M,M,15.71
0CO,1/30/24,11:55:00 PM,21.2,19.4,92.63,230,4,0,30.47,M,M,M,M,M,M,M,M,M,14.81
0CO,1/30/24,12:55:00 AM,19.4,17.6,92.57,240,4,0,30.48,M,M,M,M,M,M,M,M,M,12.71
0CO,1/30/24,1:55:00 AM,19.4,17.6,92.57,280,4,0,30.49,M,M,M,M,M,M,M,M,M,12.71
0CO,1/30/24,2:55:00 AM,19.4,17.6,92.57,240,5,0,30.49,M,M,M,M,M,M,M,M,M,11.43
0CO,1/30/24,3:55:00 AM,19.4,17.6,92.57,230,4,0,30.49,M,M,M,M,M,M,M,M,M,12.71
0CO,1/30/24,4:55:00 AM,19.4,17.6,92.57,280,13,0,30.48,M,M,M,M,M,M,M,M,M,5.43
0CO,1/30/24,5:55:00 AM,19.4,17.6,92.57,300,10,0,30.47,M,M,M,M,M,M,M,M,M,7.17
0CO,1/30/24,6:54:00 AM,19.4,17.6,92.57,300,13,0,30.47,M,M,M,M,M,M,M,M,M,5.43
